X_SIR,Y_SIR,GT,K,TH,U,CT,U_K,TH_K,U_TH,MDT,B01,B02,B03,B04,B05,B06,B07,B08,B09,R,G,B,TARGET,UNID,COD
637101.18,7977927.07,0.03596,1.22,17.28,5.52,9.57,5.62,15.84,0.35,1362.91,10375,9898,10227,11099,15389,19019,14796,10443,5093,88,60,69,2,Fm_BG,PP3csbg
637163.68,7977927.07,0.031551,1.29,20.0,5.69,10.4,4.59,15.46,0.31,1362.41,10715,10304,10582,11381,15493,19523,15458,10617,5086,116,93,107,2,Fm_BG,PP3csbg
637226.18,7977927.07,0.027553,1.17,20.27,5.52,10.74,4.05,15.94,0.28,1362.9,10921,10473,10820,11600,16088,18940,15182,10321,5090,173,129,162,2,Fm_BG,PP3csbg
637288.68,7977927.07,0.021581,0.99,18.84,5.26,10.78,3.77,16.7,0.25,1363.5,10478,9977,10085,10651,14637,18367,14431,10010,5084,175,129,154,2,Fm_BG,PP3csbg
637351.18,7977927.07,0.015566,0.86,16.94,5.09,10.73,3.67,17.45,0.23,1363.65,10024,9452,9433,9942,14187,18088,13685,9575,5065,157,103,127,2,Fm_BG,PP3csbg
637413.68,7977927.07,0.011041,0.88,17.96,5.08,10.82,3.59,17.65,0.22,1363.54,9678,8957,8721,8971,13894,15981,11938,8479,5072,135,111,91,2,Fm_BG,PP3csbg
637476.18,7977927.07,0.011068,1.06,19.75,5.23,10.89,3.58,17.55,0.21,1363.52,9772,9166,9075,9559,13605,16535,12306,9348,5087,112,141,119,2,Fm_BG,PP3csbg
637538.68,7977927.07,0.014232,1.32,21.29,5.48,10.84,3.64,17.24,0.22,1363.68,10323,9807,9994,10753,14715,18321,14098,10751,5094,119,129,127,2,Fm_BG,PP3csbg
637601.18,7977927.07,0.018906,1.56,22.04,5.58,10.57,3.83,16.77,0.24,1364.11,10591,10135,10476,11367,15858,19341,14954,10708,5108,145,141,134,2,Fm_BG,PP3csbg
637663.68,7977927.07,0.023195,1.59,21.52,5.15,9.91,4.22,16.25,0.27,1364.94,10074,9506,9489,9968,14005,16888,13138,9821,5088,142,137,131,2,Fm_BG,PP3csbg
637726.18,7977927.07,0.027194,1.33,17.52,4.6,8.8,4.87,15.78,0.32,1366.61,10221,9705,9504,10079,14642,17902,13886,9676,5085,129,88,119,2,Fm_BG,PP3csbg
637101.18,7977864.57,0.035468,1.24,16.86,5.32,9.66,5.41,15.5,0.35,1360.18,10199,9739,10014,10911,14835,18187,14349,10121,5089,85,60,65,2,Fm_BG,PP3csbg
637163.68,7977864.57,0.030849,1.27,19.82,5.44,10.53,4.46,15.48,0.31,1359.69,10097,9512,9637,10357,14058,17229,13575,9809,5081,116,103,95,2,Fm_BG,PP3csbg
637226.18,7977864.57,0.027234,1.16,21.22,5.34,11.01,3.92,16.15,0.27,1360.41,10209,9654,9510,9855,14086,16817,13188,10013,5102,132,89,134,2,Fm_BG,PP3csbg
637288.68,7977864.57,0.024209,1.03,21.05,5.15,11.23,3.65,17.04,0.24,1361.33,10191,9622,9464,9809,14023,16939,13338,9986,5081,160,125,156,2,Fm_BG,PP3csbg
637351.18,7977864.57,0.021177,0.97,19.93,5.11,11.36,3.56,17.89,0.22,1361.99,9908,9312,8989,9116,14099,15742,11993,8945,5067,175,115,148,2,Fm_BG,PP3csbg
637413.68,7977864.57,0.019781,1.03,20.84,5.19,11.49,3.48,18.08,0.21,1362.2,9748,9117,9147,9654,13497,16771,12756,9168,5065,126,103,99,2,Fm_BG,PP3csbg
637476.18,7977864.57,0.020146,1.2,22.14,5.43,11.54,3.5,18.0,0.2,1362.58,9834,9252,9228,9766,13977,16790,12599,9208,5074,119,129,99,2,Fm_BG,PP3csbg
637538.68,7977864.57,0.022831,1.45,22.83,5.84,11.44,3.59,17.72,0.21,1363.3,9960,9391,9706,10437,14709,17850,13476,9377,5081,96,120,111,2,Fm_BG,PP3csbg
637601.18,7977864.57,0.026333,1.65,22.32,6.2,11.09,3.78,17.25,0.22,1364.31,9989,9430,9636,10413,14509,17333,13234,9703,5083,102,98,91,2,Fm_BG,PP3csbg
637663.68,7977864.57,0.028093,1.59,20.83,5.66,10.29,4.16,16.75,0.25,1365.81,10232,9722,9802,10484,14559,17779,13768,9805,5086,129,128,127,2,Fm_BG,PP3csbg
637726.18,7977864.57,0.029681,1.31,17.05,4.96,9.1,4.73,16.23,0.3,1368.14,10196,9651,9662,10182,15448,18032,13832,9401,5083,132,88,115,2,Fm_BG,PP3csbg
637038.68,7977802.07,0.034848000000000004,1.11,12.62,4.78,8.46,6.53,15.68,0.42,1360.1,9854,9164,8918,9124,13098,16414,13120,9503,5081,120,112,87,2,Fm_BG,PP3csbg
637101.18,7977802.07,0.031693,1.28,16.37,5.06,9.66,5.13,15.05,0.35,1356.97,10179,9701,9877,10599,14908,18396,14427,9935,5086,85,104,87,2,Fm_BG,PP3csbg
637163.68,7977802.07,0.029261,1.24,19.89,5.18,10.6,4.28,15.46,0.3,1356.91,10512,10059,10169,11016,14646,17830,14443,10505,5081,116,103,127,2,Fm_BG,PP3csbg
637226.18,7977802.07,0.027760000000000003,1.12,22.58,5.15,11.23,3.78,16.34,0.26,1357.85,9436,8682,7920,7653,11540,11825,9335,8240,5073,85,31,52,2,Fm_BG,PP3csbg
637288.68,7977802.07,0.02819,1.01,24.11,5.03,11.62,3.51,17.31,0.23,1358.98,9977,9332,8787,8891,13233,17652,13933,8959,5074,173,137,170,2,Fm_BG,PP3csbg
637351.18,7977802.07,0.028895,1.0,24.04,5.12,11.89,3.39,18.04,0.21,1359.76,9779,9093,8662,8713,13445,15566,12345,8751,5068,188,129,156,2,Fm_BG,PP3csbg
637413.68,7977802.07,0.029674,1.09,24.6,5.22,12.09,3.36,18.37,0.2,1360.36,9713,9041,8678,8911,13203,15372,11801,8251,5101,175,129,154,2,Fm_BG,PP3csbg
637476.18,7977802.07,0.031537,1.25,25.26,5.38,12.18,3.42,18.41,0.19,1361.18,9871,9251,9315,9873,13985,16865,12728,9411,5079,141,93,131,2,Fm_BG,PP3csbg
637538.68,7977802.07,0.033693,1.45,25.12,5.67,12.07,3.55,18.21,0.2,1362.47,10161,9668,10005,10756,14792,18007,13670,10057,5079,116,146,127,2,Fm_BG,PP3csbg
637601.18,7977802.07,0.036577,1.57,23.56,5.9,11.67,3.76,17.79,0.22,1364.19,10176,9661,10200,11066,14840,18119,13878,10036,5086,116,150,123,2,Fm_BG,PP3csbg
637663.68,7977802.07,0.036217,1.48,20.94,5.59,10.65,4.09,17.25,0.24,1366.16,10021,9458,9580,10401,14466,17235,13104,10008,5092,119,146,131,2,Fm_BG,PP3csbg
637726.18,7977802.07,0.032888,1.23,16.9,5.03,9.37,4.55,16.65,0.28,1369.0,10152,9623,9737,10475,14846,17870,13902,9832,5083,145,124,134,2,Fm_BG,PP3csbg
637351.18,7977739.57,0.034383,0.97,27.2,5.2,12.33,3.27,18.3,0.2,1357.31,9375,8594,8109,7723,14173,13258,9747,8017,5082,211,125,151,2,Fm_BG,PP3csbg
637038.68,7977739.57,0.025854,1.13,11.64,4.45,8.27,6.22,15.06,0.42,1356.39,9665,9003,8486,8424,11833,14494,11587,9132,5069,145,125,116,2,Fm_BG,PP3csbg
637101.18,7977739.57,0.02644,1.26,15.84,4.71,9.53,4.96,14.94,0.36,1353.87,10322,9859,10152,10925,15301,19017,14961,9859,5074,119,72,119,2,Fm_BG,PP3csbg
637163.68,7977739.57,0.028245,1.2,20.04,4.93,10.6,4.13,15.55,0.3,1354.01,10222,9749,9887,10655,15134,18259,14342,10013,5066,129,115,137,2,Fm_BG,PP3csbg
637226.18,7977739.57,0.027761,1.06,23.6,5.09,11.4,3.64,16.55,0.26,1355.1,9453,8747,8236,8224,13295,14278,10665,7452,5073,85,29,65,2,Fm_BG,PP3csbg
637288.68,7977739.57,0.029683,0.94,26.03,5.2,11.95,3.38,17.6,0.22,1356.38,9410,8640,8199,8123,13580,13796,10381,8157,5078,102,50,91,2,Fm_BG,PP3csbg
637413.68,7977739.57,0.038655,1.09,27.98,5.18,12.6,3.28,18.73,0.19,1358.14,9751,9074,8950,9090,13900,15944,12287,8884,5082,175,129,151,2,Fm_BG,PP3csbg
637476.18,7977739.57,0.042546,1.25,28.4,5.17,12.7,3.37,18.86,0.19,1359.26,10126,9588,9751,10493,14221,17757,13584,9950,5075,145,103,127,2,Fm_BG,PP3csbg
637538.68,7977739.57,0.046062,1.4,27.86,5.25,12.51,3.51,18.71,0.19,1360.95,10127,9587,9625,10341,14049,17271,13073,10271,5089,112,103,107,2,Fm_BG,PP3csbg
637601.18,7977739.57,0.048984,1.47,25.43,5.41,11.91,3.71,18.29,0.2,1363.02,10316,9829,10044,10851,14532,17433,13433,10642,5085,135,154,137,2,Fm_BG,PP3csbg
637663.68,7977739.57,0.048858,1.37,21.85,5.28,10.87,3.98,17.69,0.23,1365.66,10181,9660,9921,10662,14897,17440,13275,10018,5086,119,124,141,2,Fm_BG,PP3csbg
637726.18,7977739.57,0.046883,1.15,17.42,4.9,9.63,4.35,17.0,0.26,1368.95,10218,9753,10294,11251,15575,17562,13486,10566,5072,115,110,118,2,Fm_BG,PP3csbg
637476.18,7977677.07,0.050345,1.26,30.85,4.92,13.1,3.35,19.35,0.18,1356.7,10306,9772,9822,10475,14620,17614,13615,9959,5081,169,150,159,2,Fm_BG,PP3csbg
637038.68,7977677.07,0.030791,1.18,10.57,4.08,8.05,5.85,14.43,0.42,1351.39,9611,8898,8495,8534,12104,14412,11255,8330,5074,126,57,83,2,Fm_BG,PP3csbg
637101.18,7977677.07,0.027046,1.27,15.44,4.32,9.42,4.73,14.78,0.35,1350.16,10439,10087,10369,11269,15442,18328,14727,10462,5079,132,36,77,2,Fm_BG,PP3csbg
637163.68,7977677.07,0.030735,1.22,20.43,4.6,10.65,3.97,15.62,0.29,1350.61,10295,9876,10259,11219,15806,19085,15104,10536,5097,135,93,116,2,Fm_BG,PP3csbg
637226.18,7977677.07,0.031431,1.06,24.68,4.92,11.58,3.49,16.75,0.25,1352.0,9927,9395,9380,9875,15274,17963,13597,9079,5076,105,89,86,2,Fm_BG,PP3csbg
637288.68,7977677.07,0.030105,0.9,27.6,5.24,12.25,3.26,17.91,0.21,1353.69,9367,8605,8230,7962,14329,14022,10376,8226,5067,36,42,17,2,Fm_BG,PP3csbg
637351.18,7977677.07,0.033624,0.96,29.48,5.14,12.69,3.19,18.67,0.19,1354.57,9258,8433,8052,7686,13151,12094,9352,7484,5068,66,103,65,2,Fm_BG,PP3csbg
637413.68,7977677.07,0.04205,1.1,30.48,5.03,12.99,3.23,19.16,0.18,1355.41,9545,8889,8727,9037,13408,15630,11642,8831,5071,96,63,52,2,Fm_BG,PP3csbg
637538.68,7977677.07,0.058114,1.38,30.33,4.82,12.87,3.5,19.22,0.18,1358.53,10277,9753,9802,10414,14495,17015,13106,9876,5085,116,89,111,2,Fm_BG,PP3csbg
637601.18,7977677.07,0.062425,1.4,27.16,4.99,12.14,3.66,18.75,0.19,1361.03,10221,9705,9783,10448,14286,17389,13244,9972,5086,135,103,134,2,Fm_BG,PP3csbg
637663.68,7977677.07,0.059906,1.31,23.01,4.96,11.1,3.87,18.07,0.21,1364.5,10362,9854,9975,10636,14649,17409,13482,10353,5091,126,120,131,2,Fm_BG,PP3csbg
637726.18,7977677.07,0.057548,1.11,18.39,4.71,9.94,4.15,17.28,0.24,1368.23,10187,9668,9849,10564,14816,17456,13412,10252,5099,116,124,134,2,Fm_BG,PP3csbg
637413.68,7977614.57,0.044622,1.16,31.87,4.75,13.27,3.21,19.56,0.17,1352.43,9701,9015,8679,8990,13539,14687,11001,8908,5072,72,98,77,2,Fm_BG,PP3csbg
637038.68,7977614.57,0.041418,1.19,10.12,3.77,7.86,5.6,14.12,0.42,1346.56,9597,8846,8257,8212,11641,13061,10367,8245,5083,218,121,178,2,Fm_BG,PP3csbg
637101.18,7977614.57,0.033462,1.32,15.58,3.93,9.38,4.54,14.7,0.35,1346.01,10311,9845,9655,10224,14386,16491,13079,9744,5066,99,31,49,2,Fm_BG,PP3csbg
637163.68,7977614.57,0.037743,1.32,21.31,4.14,10.74,3.81,15.7,0.29,1346.72,10354,9892,9902,10590,14991,18657,14672,10132,5086,116,120,123,2,Fm_BG,PP3csbg
637226.18,7977614.57,0.041334,1.21,26.24,4.4,11.77,3.36,16.92,0.24,1348.34,9898,9232,8855,9069,13719,16779,13095,8734,5081,88,125,95,2,Fm_BG,PP3csbg
637288.68,7977614.57,0.035179,1.09,29.38,4.67,12.53,3.17,18.1,0.2,1350.07,9750,9075,8741,9045,13446,15234,11877,8932,5068,69,182,95,2,Fm_BG,PP3csbg
637351.18,7977614.57,0.038337,1.08,31.16,4.73,12.95,3.14,18.98,0.18,1351.41,9537,8874,8634,8934,13308,15215,11334,8789,5072,23,168,48,2,Fm_BG,PP3csbg
637476.18,7977614.57,0.053818,1.28,31.75,4.77,13.4,3.34,19.83,0.17,1353.69,9955,9332,8973,9208,13727,14988,11691,9177,5084,132,150,137,2,Fm_BG,PP3csbg
637538.68,7977614.57,0.067959,1.37,30.68,4.8,13.21,3.49,19.7,0.17,1355.77,10274,9743,9475,9843,14034,16349,12806,9748,5087,135,98,127,2,Fm_BG,PP3csbg
637601.18,7977614.57,0.074037,1.39,27.83,4.85,12.42,3.61,19.15,0.18,1358.69,9926,9351,9166,9598,13395,16307,12465,9235,5074,116,93,127,2,Fm_BG,PP3csbg
637663.68,7977614.57,0.07274299999999999,1.31,23.85,4.79,11.41,3.76,18.37,0.2,1362.78,9708,9084,8895,9397,13262,15646,11792,8956,5095,129,103,131,2,Fm_BG,PP3csbg
637726.18,7977614.57,0.070125,1.14,19.36,4.59,10.37,3.96,17.46,0.22,1367.14,10354,9831,9932,10473,14465,17445,13623,10194,5093,154,137,151,2,Fm_BG,PP3csbg
637788.68,7977614.57,0.06944199999999999,0.93,15.02,4.26,9.32,4.22,16.53,0.25,1371.1,10467,9997,10049,10724,15013,17898,13829,10232,5081,138,136,136,2,Fm_BG,PP3csbg
637038.68,7977552.07,0.065058,1.18,10.33,3.57,8.04,5.32,13.94,0.42,1341.53,9355,8621,8132,7753,12694,12456,9473,7845,5077,183,89,138,2,Fm_BG,PP3csbg
637101.18,7977552.07,0.055060000000000005,1.39,16.33,3.6,9.51,4.36,14.77,0.34,1341.7,9988,9346,9088,9309,12895,15719,12284,8825,5073,82,16,39,2,Fm_BG,PP3csbg
637163.68,7977552.07,0.04963,1.48,22.58,3.67,10.86,3.68,15.9,0.28,1342.95,9986,9294,9113,9387,13177,16563,12933,8682,5091,122,63,123,2,Fm_BG,PP3csbg
637226.18,7977552.07,0.054016,1.44,28.01,3.79,11.89,3.26,17.17,0.23,1345.02,9800,9130,8682,8881,13056,17259,13118,8625,5089,145,111,134,2,Fm_BG,PP3csbg
637288.68,7977552.07,0.040693,1.31,30.84,4.04,12.6,3.11,18.38,0.19,1347.01,9593,8778,8343,8177,12355,13743,10764,7544,5077,195,142,151,2,Fm_BG,PP3csbg
637351.18,7977552.07,0.035375,1.23,32.16,4.24,13.07,3.11,19.34,0.17,1348.77,9507,8779,8543,8731,13522,15283,11124,8667,5078,129,85,69,2,Fm_BG,PP3csbg
637413.68,7977552.07,0.044675,1.24,32.37,4.4,13.4,3.22,20.0,0.16,1350.05,9077,8185,7644,6937,13982,10307,7658,7313,5077,92,93,77,2,Fm_BG,PP3csbg
637476.18,7977552.07,0.055902,1.31,31.73,4.6,13.54,3.37,20.33,0.16,1351.11,8982,8092,7466,6646,14280,9648,7165,7216,5072,105,103,95,2,Fm_BG,PP3csbg
637538.68,7977552.07,0.067037,1.4,30.49,4.79,13.37,3.5,20.15,0.17,1353.15,9563,8893,8502,8513,13903,14171,10586,8486,5088,139,103,131,2,Fm_BG,PP3csbg
637601.18,7977552.07,0.076115,1.43,28.08,4.77,12.71,3.57,19.47,0.18,1356.45,9817,9131,8950,9034,13054,15493,11867,9585,5099,154,93,151,2,Fm_BG,PP3csbg
637663.68,7977552.07,0.079124,1.38,24.55,4.71,11.82,3.66,18.57,0.19,1360.7,9909,9280,9140,9493,13253,15935,12198,9246,5084,116,68,111,2,Fm_BG,PP3csbg
637726.18,7977552.07,0.078664,1.25,20.37,4.57,10.91,3.8,17.56,0.21,1364.96,10465,9846,9773,9982,13892,16681,13487,9318,5097,85,56,69,2,Fm_BG,PP3csbg
637788.68,7977552.07,0.08428,1.06,16.31,4.3,9.98,3.99,16.51,0.24,1368.2,10367,9854,9726,10089,14102,16683,13105,9845,5074,174,140,179,2,Fm_BG,PP3csbg
637288.68,7977489.57,0.059576,1.52,31.33,3.61,12.65,3.09,18.78,0.19,1344.94,9525,8803,8485,8399,13045,14285,10810,8382,5062,197,98,137,2,Fm_BG,PP3csbg
637038.68,7977489.57,0.088783,1.13,11.77,3.56,8.16,5.1,13.95,0.41,1336.75,9653,8937,8375,8364,12107,14829,11225,8478,5063,164,64,131,2,Fm_BG,PP3csbg
637101.18,7977489.57,0.079827,1.45,17.64,3.46,9.6,4.21,14.98,0.34,1337.63,9951,9272,8700,8762,12083,14153,11428,8843,5090,69,50,61,2,Fm_BG,PP3csbg
637163.68,7977489.57,0.07112,1.63,23.71,3.38,10.93,3.59,16.22,0.27,1339.6,9573,8862,8183,8214,11806,13478,10550,7857,5088,129,25,95,2,Fm_BG,PP3csbg
637226.18,7977489.57,0.062692,1.69,28.83,3.36,11.94,3.21,17.53,0.22,1342.26,9864,9189,8790,8986,13037,17271,12962,8834,5072,169,64,127,2,Fm_BG,PP3csbg
637351.18,7977489.57,0.047412,1.36,32.25,3.87,13.14,3.13,19.78,0.17,1347.32,9540,8804,8501,8430,13569,14873,11249,8727,5081,157,93,127,2,Fm_BG,PP3csbg
637413.68,7977489.57,0.041222,1.29,32.16,4.07,13.44,3.26,20.47,0.16,1349.06,9956,9242,9061,9258,14197,16136,12506,9056,5093,96,120,77,2,Fm_BG,PP3csbg
637476.18,7977489.57,0.049572000000000005,1.33,31.31,4.3,13.58,3.42,20.81,0.16,1349.96,9352,8565,8207,7827,14747,12679,9413,7849,5088,38,115,45,2,Fm_BG,PP3csbg
637538.68,7977489.57,0.060975,1.42,30.3,4.5,13.51,3.48,20.46,0.16,1351.85,9035,8147,7635,6885,14208,10015,7457,7147,5079,27,68,21,2,Fm_BG,PP3csbg
637601.18,7977489.57,0.07055,1.49,28.35,4.59,13.05,3.51,19.67,0.17,1354.86,9323,8524,7973,7780,11424,11403,8999,8492,5071,119,154,141,2,Fm_BG,PP3csbg
637663.68,7977489.57,0.07724299999999999,1.51,25.44,4.62,12.35,3.55,18.67,0.18,1358.68,10125,9539,9520,9941,13914,16659,12910,10155,5103,129,85,134,2,Fm_BG,PP3csbg
637726.18,7977489.57,0.083105,1.45,21.9,4.59,11.56,3.64,17.6,0.2,1362.25,11361,11119,11382,12395,16103,19461,15769,10060,5094,109,68,115,2,Fm_BG,PP3csbg
637788.68,7977489.57,0.092363,1.31,18.62,4.4,10.63,3.78,16.54,0.22,1365.13,10677,10151,10398,10938,14289,16591,13148,12149,5084,145,84,151,2,Fm_BG,PP3csbg
637851.18,7977489.57,0.097723,1.18,16.02,4.22,9.63,3.95,15.58,0.25,1366.14,10240,9668,9422,9793,14071,16329,12699,9718,5063,169,114,161,2,Fm_BG,PP3csbg
637038.68,7977427.07,0.100237,1.16,13.49,3.72,8.33,4.95,14.18,0.41,1333.04,9581,8878,8363,8500,12123,15850,11671,8325,5076,167,151,155,2,Fm_BG,PP3csbg
637101.18,7977427.07,0.086162,1.47,18.96,3.59,9.72,4.1,15.33,0.33,1334.55,9579,8856,8388,8413,12439,15131,11171,8250,5088,112,42,91,2,Fm_BG,PP3csbg
637163.68,7977427.07,0.077898,1.71,24.54,3.42,11.02,3.5,16.64,0.26,1337.15,9437,8669,8225,8254,12343,14671,10816,8161,5078,112,24,73,2,Fm_BG,PP3csbg
637226.18,7977427.07,0.071462,1.87,29.25,3.26,12.03,3.16,17.97,0.21,1340.72,9473,8732,8335,8307,13146,14429,10745,8080,5080,78,17,35,2,Fm_BG,PP3csbg
637288.68,7977427.07,0.060562,1.62,30.87,3.56,12.75,3.1,19.26,0.18,1344.39,9619,8944,8534,8622,13201,15259,11665,8430,5089,175,98,151,2,Fm_BG,PP3csbg
637351.18,7977427.07,0.053971000000000005,1.39,31.36,3.82,13.21,3.17,20.28,0.16,1347.67,9891,9241,8930,9168,13855,15410,11949,9007,5086,157,134,148,2,Fm_BG,PP3csbg
637413.68,7977427.07,0.046619,1.27,31.46,3.92,13.48,3.29,20.91,0.15,1350.16,9963,9306,9010,9059,13784,15170,12012,9217,5075,102,120,95,2,Fm_BG,PP3csbg
637476.18,7977427.07,0.045517,1.26,31.47,3.94,13.57,3.43,21.14,0.15,1351.56,10011,9396,9298,9788,14663,17120,13159,9265,5086,148,115,115,2,Fm_BG,PP3csbg
637538.68,7977427.07,0.053781,1.4,30.28,4.26,13.62,3.44,20.65,0.15,1352.38,9874,9234,9055,9402,14578,15900,12339,8870,5086,43,137,35,2,Fm_BG,PP3csbg
637601.18,7977427.07,0.06453500000000001,1.55,28.67,4.43,13.37,3.43,19.77,0.16,1354.1,9954,9379,9410,9801,14771,15645,12137,9951,5077,21,120,32,2,Fm_BG,PP3csbg
637663.68,7977427.07,0.074709,1.65,26.45,4.52,12.88,3.45,18.68,0.17,1356.63,10218,9620,10395,10928,15307,15876,12515,12307,5089,36,14,13,2,Fm_BG,PP3csbg
637726.18,7977427.07,0.084225,1.68,23.57,4.6,12.25,3.5,17.52,0.19,1359.12,9737,9058,8880,9096,13789,14612,11189,8884,5082,145,93,123,2,Fm_BG,PP3csbg
637788.68,7977427.07,0.096393,1.56,21.01,4.45,11.24,3.6,16.48,0.21,1361.34,9134,8256,7769,6999,14389,10703,7891,7221,5087,129,80,111,2,Fm_BG,PP3csbg
637851.18,7977427.07,0.10758,1.41,18.61,4.35,10.15,3.73,15.48,0.24,1362.59,9155,8323,7933,7423,14328,11539,8518,7343,5087,92,59,98,2,Fm_BG,PP3csbg
637913.68,7977427.07,0.112429,1.22,16.35,4.39,9.06,3.9,14.5,0.27,1362.9,9547,8779,8345,8083,13557,13111,10303,8095,5089,121,97,114,2,Fm_BG,PP3csbg
637038.68,7977364.57,0.105494,1.18,14.63,4.07,8.68,4.81,14.47,0.4,1330.76,9449,8710,8254,8100,12930,14332,10685,7927,5080,53,64,29,2,Fm_BG,PP3csbg
637101.18,7977364.57,0.088354,1.39,19.57,4.04,9.95,3.99,15.73,0.31,1332.8,9327,8557,8090,7973,12984,13760,10166,8164,5061,145,85,119,2,Fm_BG,PP3csbg
637163.68,7977364.57,0.080362,1.53,24.26,3.98,11.16,3.44,17.11,0.24,1335.78,9417,8640,8304,8190,13960,13880,10347,8456,5081,132,85,111,2,Fm_BG,PP3csbg
637226.18,7977364.57,0.075123,1.61,27.67,3.94,12.16,3.17,18.5,0.2,1340.53,9244,8467,7997,7693,14291,12529,9219,7676,5061,99,80,95,2,Fm_BG,PP3csbg
637288.68,7977364.57,0.067938,1.47,28.96,4.13,12.87,3.12,19.77,0.17,1345.46,9754,9121,8890,9192,13621,15942,12193,8956,5071,116,111,111,2,Fm_BG,PP3csbg
637351.18,7977364.57,0.059159,1.32,29.16,4.3,13.32,3.21,20.77,0.15,1349.76,9780,9093,8592,8638,12677,13441,10773,8334,5072,112,142,134,2,Fm_BG,PP3csbg
637413.68,7977364.57,0.052768,1.24,29.15,4.35,13.62,3.32,21.3,0.15,1352.96,10059,9462,9404,9696,14953,16863,12810,9537,5083,119,103,123,2,Fm_BG,PP3csbg
637476.18,7977364.57,0.050084,1.26,29.42,4.39,13.77,3.38,21.3,0.14,1354.15,10102,9489,9566,10074,15055,17090,13006,9622,5076,141,93,127,2,Fm_BG,PP3csbg
637538.68,7977364.57,0.05195,1.41,29.18,4.51,13.81,3.38,20.74,0.15,1354.0,10123,9544,9510,9837,15432,17087,13104,9730,5083,160,141,141,2,Fm_BG,PP3csbg
637601.18,7977364.57,0.05911900000000001,1.58,28.58,4.5,13.63,3.35,19.78,0.16,1354.12,9797,9219,9184,9529,14998,16583,12387,8771,5090,154,154,141,2,Fm_BG,PP3csbg
637663.68,7977364.57,0.067978,1.73,27.53,4.4,13.23,3.34,18.63,0.17,1355.04,9065,8239,7828,7050,15779,10271,7550,7544,5075,40,120,73,2,Fm_BG,PP3csbg
637726.18,7977364.57,0.081412,1.82,25.77,4.37,12.62,3.37,17.44,0.19,1356.51,9078,8229,7761,7038,15323,10639,7727,7438,5084,66,164,86,2,Fm_BG,PP3csbg
637788.68,7977364.57,0.094744,1.73,23.23,4.36,11.69,3.44,16.37,0.21,1358.41,9281,8590,8259,8142,13528,13080,9657,7992,5071,53,103,48,2,Fm_BG,PP3csbg
637851.18,7977364.57,0.108619,1.59,20.82,4.29,10.6,3.56,15.33,0.23,1359.83,9291,8556,8154,8101,14007,13727,10045,8226,5092,33,97,23,2,Fm_BG,PP3csbg
637913.68,7977364.57,0.118701,1.41,18.68,4.22,9.47,3.72,14.34,0.26,1360.81,9317,8647,8495,8584,14359,14164,10350,8461,5075,38,119,35,2,Fm_BG,PP3csbg
637976.18,7977364.57,0.130467,1.19,16.42,4.09,8.29,3.9,13.39,0.29,1361.65,9680,9119,9042,9549,14587,15889,11756,9451,5090,65,88,38,2,Fm_BG,PP3csbg
637413.68,7977302.07,0.055827,1.17,26.38,5.14,13.8,3.35,21.68,0.14,1357.28,9994,9439,9457,9918,14470,16937,12984,9909,5084,92,27,48,2,Fm_BG,PP3csbg
637038.68,7977302.07,0.105108,1.15,15.16,4.51,9.1,4.67,14.8,0.38,1330.2,9490,8761,8416,8353,14320,14814,11026,8650,5066,59,98,49,2,Fm_BG,PP3csbg
637101.18,7977302.07,0.08866399999999999,1.27,19.58,4.63,10.28,3.89,16.15,0.3,1332.75,9297,8514,8153,7758,14791,12853,9243,8089,5091,69,93,73,2,Fm_BG,PP3csbg
637163.68,7977302.07,0.080565,1.32,23.72,4.72,11.4,3.38,17.58,0.23,1336.49,9355,8583,8263,8249,13994,14233,10329,8118,5075,72,165,91,2,Fm_BG,PP3csbg
637226.18,7977302.07,0.074338,1.37,26.12,4.8,12.36,3.17,19.0,0.19,1342.27,9268,8490,8095,7877,13685,13483,9735,8365,5084,112,189,141,2,Fm_BG,PP3csbg
637288.68,7977302.07,0.06677999999999999,1.31,26.94,4.97,13.02,3.15,20.26,0.16,1348.24,9490,8816,8591,8773,13129,14915,11112,8512,5071,56,165,49,2,Fm_BG,PP3csbg
637351.18,7977302.07,0.059455,1.21,26.7,5.12,13.44,3.23,21.2,0.15,1353.52,9710,8975,8622,8641,12286,14071,11087,8534,5075,96,146,95,2,Fm_BG,PP3csbg
637476.18,7977302.07,0.055667,1.23,27.07,5.18,14.02,3.35,21.47,0.14,1357.72,10165,9619,9599,10167,15486,17609,13400,9933,5092,175,150,159,2,Fm_BG,PP3csbg
637538.68,7977302.07,0.056203,1.38,27.69,5.13,14.08,3.32,20.79,0.14,1356.59,10380,9921,10378,12033,16464,20511,15688,9099,5102,116,115,107,2,Fm_BG,PP3csbg
637601.18,7977302.07,0.05909,1.55,27.94,4.91,13.92,3.27,19.76,0.15,1355.2,9687,9066,8934,9190,15116,16347,11932,7966,5089,141,150,134,2,Fm_BG,PP3csbg
637663.68,7977302.07,0.064272,1.71,27.75,4.58,13.53,3.25,18.55,0.16,1354.78,9299,8508,8209,7785,15011,13042,9461,8121,5087,85,186,98,2,Fm_BG,PP3csbg
637726.18,7977302.07,0.075112,1.81,26.27,4.52,12.91,3.27,17.39,0.18,1355.84,9291,8515,8182,8125,13660,13306,9683,7533,5077,43,189,61,2,Fm_BG,PP3csbg
